date,open,high,low,close,volume
2033-04-18,111.1562,111.2069,111.0044,111.1568,940961
2033-04-19,111.662,111.6601,111.5885,111.6312,387344
2033-04-20,111.7095,111.9562,111.4079,111.6966,195875
2033-04-21,111.6245,111.6305,111.34,111.6258,429483
2033-04-22,111.3746,111.5632,111.0681,111.3879,527218
2033-04-23,111.0855,111.0865,110.8927,110.9748,965272
2033-04-24,110.5452,110.7284,110.1307,110.6313,846578
2033-04-25,109.9387,110.0241,109.9162,109.9561,271090
2033-04-26,110.0263,110.1948,109.7368,109.9181,706969
2033-04-27,108.9947,109.1147,108.6817,109.0758,927740
2033-04-28,109.0952,109.4784,109.0463,109.1712,720838
2033-04-29,109.2265,109.6144,109.1502,109.1531,624012
2033-04-30,109.0842,109.483,109.1564,109.2265,451649
2033-05-01,109.0315,109.1258,108.8819,108.9655,123354
2033-05-02,110.455,110.602,110.1522,110.5039,345319
2033-05-03,111.225,111.4436,111.1678,111.184,929343
2033-05-04,110.4396,110.5885,110.066,110.5617,500667
2033-05-05,110.7966,110.9735,110.6083,110.6781,428010
2033-05-06,110.2524,110.5584,110.2417,110.3741,390267
2033-05-07,109.9394,109.9748,109.8266,109.8669,300159
2033-05-08,109.0793,109.4656,109.0291,109.1969,179912
2033-05-09,109.5938,109.4404,108.9607,109.413,717543
2033-05-10,109.0651,109.1041,108.9624,109.0723,670967
2033-05-11,109.7513,109.699,109.2769,109.5562,721299
2033-05-12,109.9712,110.1029,109.6746,110.0531,248378
2033-05-13,110.6958,111.039,110.0082,110.74,445582
2033-05-14,110.4349,110.5805,109.8063,110.3138,580564
2033-05-15,110.4089,110.6575,110.1924,110.5515,906266
2033-05-16,110.7978,111.0476,110.7452,110.8678,957081
2033-05-17,110.6802,111.0122,110.6238,110.6307,267178
2033-05-18,110.1429,110.2898,110.2191,110.2448,913294
2033-05-19,111.1017,111.3842,111.0287,111.0495,868598
2033-05-20,111.1803,111.5536,110.441,111.1633,704821
2033-05-21,111.3299,111.6402,111.1567,111.4813,485028
2033-05-22,111.167,111.2773,110.8562,111.0702,901903
2033-05-23,110.3343,110.9994,109.9674,110.4606,927297
2033-05-24,110.253,110.3472,109.9911,110.1759,303069
2033-05-25,110.1267,110.6003,109.9958,110.1139,227646
2033-05-26,109.5362,109.8068,109.2713,109.5817,534222
2033-05-27,109.4663,109.7533,109.4309,109.5768,834500
2033-05-28,108.7655,108.9491,108.675,108.7326,750606
2033-05-29,108.0853,108.3681,107.891,108.1725,748217
2033-05-30,108.6288,108.5482,108.2401,108.508,842614
2033-05-31,108.9343,109.0717,108.661,108.8099,911068
2033-06-01,108.7782,108.7785,108.4533,108.614,914501
2033-06-02,108.1332,108.1849,107.4842,108.1051,533125
2033-06-03,107.5509,107.7419,107.1664,107.5914,667679
2033-06-04,107.375,107.478,107.3137,107.4047,382015
2033-06-05,107.69,108.1664,107.6811,107.727,308829
2033-06-06,108.2159,108.531,107.702,108.1911,394781
2033-06-07,107.9865,108.0959,107.5569,107.9429,351518
2033-06-08,107.4893,107.604,107.2465,107.3661,572984
2033-06-09,107.502,107.8872,107.2578,107.5,977119
2033-06-10,106.9479,107.3358,106.4653,107.0883,672815
2033-06-11,106.7884,106.9367,106.5926,106.8291,298832
2033-06-12,107.6474,108.0602,107.3838,107.4918,636668
2033-06-13,107.7497,108.8475,107.8383,107.9053,949403
2033-06-14,108.0582,108.0292,107.9082,107.9843,328986
2033-06-15,107.3093,107.66,107.2676,107.3484,126126
2033-06-16,107.3657,107.8255,107.2403,107.4541,297141
2033-06-17,108.0249,108.2843,107.7979,107.9854,621993
2033-06-18,107.9537,108.3548,107.1018,107.7976,151143
2033-06-19,108.5072,108.4912,108.338,108.4731,311126
2033-06-20,109.0932,109.4228,109.0734,109.1195,494079
2033-06-21,109.8218,109.993,109.8479,109.9514,350267
2033-06-22,110.0941,110.772,109.5559,110.104,212264
2033-06-23,110.2645,110.409,110.1703,110.3977,912062
2033-06-24,111.0738,111.3511,110.7303,111.1048,294774
2033-06-25,111.3222,111.3392,111.3082,111.3285,299634
2033-06-26,110.8418,111.1631,111.0319,111.0779,651263
2033-06-27,110.9924,111.0119,110.8476,110.8536,515561
2033-06-28,110.849,111.1541,110.6222,110.9729,439155
2033-06-29,110.309,110.8256,110.3116,110.3276,392578
2033-06-30,110.3093,110.2826,110.1277,110.256,314200
2033-07-01,110.9351,111.535,110.7875,110.8042,211518
2033-07-02,109.6294,110.1091,109.5247,109.7086,806122
2033-07-03,110.2249,110.5015,110.0578,110.4758,766794
2033-07-04,111.1449,111.6196,110.9958,111.037,612231
2033-07-05,110.6822,111.1384,110.5726,110.8071,183017
2033-07-06,111.1148,111.2329,110.6422,111.0788,214940
2033-07-07,111.1226,111.1423,110.6733,111.0804,340520
2033-07-08,111.3702,111.696,111.5798,111.6954,947145
2033-07-09,112.0253,112.4112,111.8758,112.1868,357097
2033-07-10,111.4406,111.509,111.4121,111.4867,231505
2033-07-11,111.5219,111.8643,111.4452,111.7803,577092
2033-07-12,111.5437,111.7114,111.5069,111.6775,840068
2033-07-13,111.7312,111.9435,111.6362,111.7189,109414
2033-07-14,111.346,111.7378,111.2247,111.3549,160115
2033-07-15,112.2592,112.2413,112.1524,112.2289,977255
2033-07-16,112.7939,113.2635,112.6607,112.749,171312
2033-07-17,112.2109,112.4037,112.3314,112.3791,955013
2033-07-18,111.5833,111.8113,111.6363,111.7118,271468
2033-07-19,111.5951,111.7452,110.99,111.5189,514956
2033-07-20,111.8886,111.7837,111.5929,111.7362,398927
2033-07-21,111.7595,112.4167,111.6843,111.8563,798625
2033-07-22,112.5087,112.484,112.3996,112.4829,593796
2033-07-23,112.9585,113.088,112.5609,112.8778,137161
2033-07-24,113.3864,113.589,113.1417,113.3626,381193
2033-07-25,113.5012,113.677,113.0814,113.526,215192
2033-07-26,112.7673,112.9139,112.4088,112.8314,750942
2033-07-27,112.9321,112.7505,112.2148,112.7335,873883
2033-07-28,113.2732,113.4141,112.8739,113.2636,683379
2033-07-29,113.2767,113.4292,112.8836,113.2378,163102
2033-07-30,113.5218,113.5741,113.0738,113.4894,863640
2033-07-31,113.2487,113.5187,113.3161,113.33,270423
2033-08-01,112.8202,112.8532,112.7061,112.8151,257868
2033-08-02,112.7212,112.8396,112.3204,112.7534,739916
2033-08-03,112.8739,112.9193,112.865,112.9079,104257
2033-08-04,112.6118,112.6096,112.0589,112.5801,689252
2033-08-05,112.3707,112.5224,112.3514,112.4622,530686
2033-08-06,111.872,111.9979,111.3732,111.9925,203257
2033-08-07,112.6024,113.3615,112.353,112.5521,364056
2033-08-08,112.3517,112.4984,112.342,112.4049,994699
2033-08-09,113.0968,113.3249,112.9218,113.1313,112307
2033-08-10,113.7028,114.0271,113.7392,113.8956,123109
2033-08-11,113.9514,113.934,113.6149,113.8551,703579
2033-08-12,113.4033,113.7391,112.8397,113.3509,283668
2033-08-13,112.3788,112.3953,111.9653,112.3079,195926
2033-08-14,111.6107,111.8884,111.4657,111.5719,389075
2033-08-15,110.7334,110.9853,110.7932,110.885,994488
2033-08-16,111.5971,111.8622,111.2934,111.5742,984289
2033-08-17,111.5712,111.7418,111.437,111.6322,213947
2033-08-18,111.7307,112.1584,111.735,111.827,601225
2033-08-19,110.7668,110.8774,110.5176,110.7168,523256
2033-08-20,110.2836,110.476,109.942,110.1178,183269
2033-08-21,110.7106,110.657,110.4884,110.5613,901316
2033-08-22,110.7669,111.1342,110.1915,110.7047,447151
2033-08-23,110.6281,111.4783,110.4315,110.6311,745026
2033-08-24,110.892,111.4097,110.5089,110.9135,462678
2033-08-25,111.641,111.7344,111.3789,111.7314,678403
2033-08-26,111.5939,111.9639,111.0896,111.6209,527775
2033-08-27,111.7464,111.9665,111.6034,111.6556,746336
2033-08-28,111.9342,112.0073,111.5153,111.7519,292333
2033-08-29,112.8663,113.0431,112.3249,112.9479,582317
2033-08-30,111.6988,112.3036,111.7978,111.8983,366263
2033-08-31,112.1868,112.5139,111.9958,112.2399,214258
2033-09-01,112.2729,112.2462,112.1255,112.1825,733067
2033-09-02,112.6731,112.538,112.1713,112.4658,175528
2033-09-03,112.2682,112.2283,111.9793,112.1372,148883
2033-09-04,112.2412,112.3856,111.931,112.1127,848022
2033-09-05,112.3834,112.8395,112.3821,112.4684,645022
2033-09-06,113.9427,114.4185,113.7345,114.0248,276504
2033-09-07,114.2965,114.6941,114.2418,114.4289,464492
2033-09-08,113.9383,114.051,114.0001,114.0048,947162
2033-09-09,113.8844,113.836,113.7417,113.7929,762834
2033-09-10,113.7287,113.576,113.5626,113.5662,977676
2033-09-11,112.703,112.6877,112.5391,112.6684,392658
2033-09-12,112.4779,112.7874,112.5026,112.5034,422834
2033-09-13,112.7631,113.094,112.7225,112.8698,429021
2033-09-14,112.2214,112.4866,112.1948,112.2327,938398
2033-09-15,112.7772,113.1279,112.631,112.7569,242580
2033-09-16,112.8545,113.1396,112.7498,113.0008,353705
2033-09-17,112.7258,113.0126,112.4525,112.6337,206626
2033-09-18,112.5205,112.7085,112.3426,112.5629,755353
2033-09-19,113.4482,113.4611,113.1925,113.3621,138312
2033-09-20,113.7278,114.1953,113.3427,113.7289,910128
2033-09-21,113.763,114.0107,113.5154,113.7332,923514
2033-09-22,113.5442,113.9587,113.2913,113.6144,404712
2033-09-23,113.6182,113.8987,113.5215,113.6527,599908
2033-09-24,113.461,113.6807,113.2797,113.3968,728572
2033-09-25,112.3313,112.5509,112.1397,112.3445,483758
2033-09-26,113.255,113.4251,112.9198,113.3655,432393
2033-09-27,113.4544,113.7402,113.1516,113.4432,838915
2033-09-28,113.6808,113.7054,113.2331,113.6423,700759
2033-09-29,113.7506,113.8186,113.5977,113.6133,440811
2033-09-30,113.361,113.2861,112.9619,113.2458,474414
2033-10-01,113.1463,113.5462,112.92,113.1528,232466
2033-10-02,112.2984,112.6955,112.2528,112.3531,518910
2033-10-03,113.4688,113.6417,113.4513,113.4916,741412
2033-10-04,112.822,113.2489,112.8442,112.8744,438434
2033-10-05,112.409,112.3867,112.2676,112.3584,370382
2033-10-06,112.2424,112.3604,112.1344,112.1383,613181
2033-10-07,112.9063,112.8467,112.7693,112.7823,784782
2033-10-08,112.7483,112.9549,112.634,112.7896,140715
2033-10-09,112.1203,112.4594,111.6991,112.1715,647237
2033-10-10,112.7566,113.2978,112.4631,112.7987,150203
2033-10-11,112.971,113.3313,112.9486,113.1642,737014
2033-10-12,113.3131,113.9566,113.3416,113.4334,141646
2033-10-13,113.7878,114.0901,113.5921,113.7913,483694
2033-10-14,115.0264,115.3551,114.5667,114.9884,109802
2033-10-15,116.1301,116.094,115.5651,116.081,517035
2033-10-16,115.6596,116.1383,115.5267,115.7376,992981
2033-10-17,116.5005,116.889,116.2832,116.5496,929522
2033-10-18,116.7142,116.7459,116.574,116.7412,999615
2033-10-19,116.9526,117.112,116.8706,116.9907,991264
2033-10-20,116.2134,116.5384,115.9636,116.1446,831023
2033-10-21,115.9286,116.5676,115.8677,116.0594,336042
2033-10-22,115.538,115.907,115.5474,115.653,761726
2033-10-23,116.0371,116.1251,115.6974,116.067,306688
2033-10-24,116.466,116.6045,116.5218,116.6025,906454
2033-10-25,115.3752,115.7157,115.0151,115.5653,435779
2033-10-26,115.4049,115.6148,115.0173,115.5543,413629
2033-10-27,116.0909,116.4272,115.9692,116.1152,323205
2033-10-28,116.0849,116.1401,115.9807,116.0219,642275
2033-10-29,116.4515,116.4228,116.2952,116.3864,401879
2033-10-30,116.7208,116.8404,116.4669,116.562,583771
2033-10-31,116.743,117.0208,116.7208,116.7328,505089
2033-11-01,116.6208,116.6646,116.4649,116.5971,552112
2033-11-02,115.9638,116.0492,115.9264,115.9889,590656
2033-11-03,115.4079,115.7992,115.3333,115.4281,893342
2033-11-04,115.9908,115.9087,115.4242,115.7828,104364
2033-11-05,115.8186,116.415,115.6545,115.7925,117291
2033-11-06,115.7581,116.2969,115.4834,115.7232,567999
2033-11-07,115.3968,115.7925,115.5019,115.5113,687862
2033-11-08,115.3997,115.8345,115.2686,115.3587,265980
2033-11-09,115.948,115.8936,115.7973,115.8822,443549
2033-11-10,115.8256,115.884,115.3967,115.7145,569793
2033-11-11,115.107,115.1906,114.9724,115.044,739570
2033-11-12,115.4032,115.4782,115.1091,115.4158,337323
2033-11-13,115.2965,115.5085,114.9875,115.3134,918264
2033-11-14,115.3219,115.5285,114.9674,115.3291,486641
2033-11-15,116.1436,116.3653,116.0069,116.1329,140639
2033-11-16,116.2494,116.2331,115.9002,116.1226,614943
2033-11-17,116.3745,116.4113,115.7818,116.2672,918333
2033-11-18,115.753,116.156,115.4332,115.6777,287257
2033-11-19,115.7708,115.7249,115.4564,115.5679,821313
2033-11-20,115.607,116.1974,115.7444,115.8727,563100
2033-11-21,115.049,115.5798,115.0242,115.095,967616
2033-11-22,115.1943,115.2869,114.9876,115.1954,303519
2033-11-23,115.1786,115.4757,115.1034,115.2458,864062
2033-11-24,115.1735,115.7756,115.1691,115.2664,808919
2033-11-25,115.6133,116.0975,115.7624,115.785,294109
2033-11-26,115.9211,116.4911,115.6458,115.9522,516542
2033-11-27,116.7807,116.7934,116.4179,116.6913,329324
2033-11-28,116.2719,116.2618,116.0294,116.1945,529847
2033-11-29,116.1872,116.2833,116.1166,116.2624,293092
2033-11-30,116.3267,116.3154,115.9663,116.3047,890962
2033-12-01,115.9058,115.8115,115.6349,115.77,644704
2033-12-02,116.0962,116.9728,116.2036,116.2482,496641
2033-12-03,117.3946,117.4149,117.2968,117.4105,330381
2033-12-04,117.4307,118.0709,117.3128,117.402,186280
2033-12-05,117.6555,117.8742,117.0293,117.6545,797351
2033-12-06,117.7819,117.8633,117.4264,117.6968,846489
2033-12-07,117.1902,117.9871,117.0485,117.34,597770
2033-12-08,116.329,116.6739,116.1201,116.4296,430659
2033-12-09,116.1449,116.2478,115.9254,116.0767,767228
2033-12-10,115.2105,115.738,115.208,115.3808,539010
2033-12-11,116.314,116.2918,116.2163,116.2328,817892
2033-12-12,116.2202,116.2786,116.0267,116.1752,460887
2033-12-13,116.0765,116.3567,115.9599,116.0023,902149
2033-12-14,116.3999,116.4757,116.3668,116.4469,899561
2033-12-15,115.937,116.1122,115.349,115.886,674334
2033-12-16,115.3853,115.7077,115.2409,115.5026,903466
2033-12-17,115.4951,115.9225,115.3698,115.5366,582931
2033-12-18,116.0546,116.4929,115.9656,116.051,782503
2033-12-19,116.2119,116.7279,116.225,116.3018,994019
2033-12-20,116.4478,116.7012,116.396,116.426,847508
2033-12-21,116.3506,116.9202,116.1439,116.465,767793
2033-12-22,116.692,116.8455,115.8191,116.6652,394137
2033-12-23,116.9402,117.3246,116.5866,116.766,473119
2033-12-24,116.1253,116.3149,115.7283,116.251,831603
2033-12-25,116.2718,116.3509,115.9153,116.274,803998
2033-12-26,115.5754,115.9203,115.0158,115.7372,819609
2033-12-27,115.6944,115.8766,115.5983,115.7777,943245
2033-12-28,115.6076,116.0829,115.2519,115.5374,236057
2033-12-29,116.764,116.8648,116.7829,116.8071,692386
2033-12-30,116.8614,116.8832,116.5595,116.7872,820235
2033-12-31,116.1206,116.2471,115.5551,116.085,584750
2034-01-01,116.0115,116.2978,115.7065,116.0179,319067
2034-01-02,116.1747,116.466,116.0317,116.2776,949535
2034-01-03,117.1829,117.2195,116.9549,117.1143,791911
2034-01-04,116.85,116.9659,116.668,116.8196,733581
2034-01-05,115.8756,116.2258,115.9334,116.0284,837334
2034-01-06,116.3403,117.0664,116.4114,116.4368,994021
2034-01-07,115.4696,116.0555,115.3376,115.7465,634392
2034-01-08,115.3918,115.5724,115.4985,115.5284,347277
2034-01-09,115.3683,115.5774,115.1114,115.3996,256003
2034-01-10,115.2592,115.5538,115.205,115.3648,613491
2034-01-11,115.6262,115.7269,115.3149,115.7094,310207
2034-01-12,115.5066,115.4398,115.1057,115.3675,760229
2034-01-13,115.3336,115.3661,115.2287,115.2307,989743
2034-01-14,115.1541,115.3035,114.763,115.2235,244368
2034-01-15,115.3777,115.376,115.0939,115.2983,766561
2034-01-16,115.4687,115.8158,115.0311,115.3473,449905
2034-01-17,115.6271,115.7056,114.9729,115.5653,682892
2034-01-18,116.0171,116.3311,115.9359,115.9872,331641
2034-01-19,116.2933,116.3836,116.0254,116.1835,174451
2034-01-20,116.4872,116.4203,116.1785,116.4103,296111
2034-01-21,115.4979,115.7268,115.2278,115.6192,125869
2034-01-22,115.6254,116.1784,115.2613,115.6443,283613
2034-01-23,115.8288,116.0453,115.4493,115.8841,161060
2034-01-24,116.3638,116.4809,116.2387,116.2485,735223
2034-01-25,115.8443,115.9941,115.591,115.9023,128456
2034-01-26,115.4976,115.9616,115.5582,115.5728,787982
2034-01-27,115.3884,115.4586,115.0209,115.2858,502908
2034-01-28,115.5799,115.8565,115.2167,115.554,279002
2034-01-29,116.2821,116.5878,115.5808,116.0709,788115
2034-01-30,115.781,115.9606,115.561,115.8672,748233
2034-01-31,116.2693,116.4797,116.0093,116.3212,500401
2034-02-01,116.4951,116.677,116.3709,116.3829,933402
2034-02-02,116.1929,116.701,116.0339,116.3208,967537
2034-02-03,116.347,116.2634,115.8749,116.2151,632911
2034-02-04,116.4676,117.0407,116.5203,116.5884,642491
2034-02-05,116.8122,116.8738,116.574,116.7512,312772
2034-02-06,117.7048,118.0662,117.6788,117.8891,937961
2034-02-07,117.4675,117.4937,117.2236,117.463,726963
2034-02-08,117.5851,118.1088,117.4905,117.722,773189
2034-02-09,117.6501,117.6779,117.41,117.4574,631368
2034-02-10,116.9156,117.3512,116.7416,117.0228,514422
2034-02-11,116.9345,117.0238,116.9982,117.0173,413199
2034-02-12,117.1396,117.1885,116.5046,117.086,511515
2034-02-13,118.485,118.813,118.3774,118.5451,149085
2034-02-14,118.523,118.7705,118.3518,118.453,541066
2034-02-15,117.8169,118.0052,117.3564,117.8879,716342
2034-02-16,117.9457,118.2764,117.2531,118.0245,873169
2034-02-17,116.9844,117.1405,116.2853,116.9871,323364
2034-02-18,116.8195,118.0317,116.543,116.9412,752250
2034-02-19,116.9888,117.5768,116.9261,116.9492,420072
2034-02-20,117.4342,117.5116,117.1867,117.3465,242122
2034-02-21,117.8886,118.0635,117.5497,117.8333,169501
2034-02-22,117.6458,117.9189,117.4602,117.5815,151304
2034-02-23,117.3137,117.6549,117.4256,117.5062,640963
2034-02-24,117.077,117.3382,117.1154,117.1231,221063
2034-02-25,116.5364,117.1267,116.4178,116.5591,155554
2034-02-26,116.8595,116.7565,116.6258,116.714,721500
2034-02-27,116.0191,116.6084,115.8453,116.0773,951893
2034-02-28,115.6398,116.2101,115.8145,115.8699,551875
2034-03-01,115.272,115.3965,115.2342,115.3723,161436
2034-03-02,115.5811,116.3082,115.5444,115.6472,882447
2034-03-03,116.3323,116.7376,115.8585,116.5479,633548
2034-03-04,115.994,115.9349,115.8122,115.8971,892034
2034-03-05,114.8136,115.1226,114.6079,114.9706,484611
2034-03-06,114.9528,115.0284,114.7192,114.9082,774972
2034-03-07,114.8068,115.3059,114.8889,114.916,409145
2034-03-08,115.176,115.1451,114.9938,115.0253,865000
2034-03-09,114.7746,115.3899,114.5921,114.8022,371253
2034-03-10,114.6539,114.8192,114.4239,114.7019,749796
2034-03-11,114.9384,115.1756,114.7748,114.8856,841288
2034-03-12,115.3051,115.4902,115.3255,115.4058,599107
2034-03-13,114.4859,114.506,114.3729,114.4283,668031
2034-03-14,114.1957,114.6031,113.9654,114.2438,317648
2034-03-15,114.2913,114.5593,114.1722,114.3507,245004
2034-03-16,113.883,113.9707,113.6807,113.8918,588310
2034-03-17,114.6484,114.7582,114.7233,114.7573,148912
2034-03-18,114.4205,114.7573,114.1185,114.4396,326973
2034-03-19,114.4529,115.0733,114.2608,114.419,195470
2034-03-20,114.4661,114.7309,114.6789,114.697,602139
2034-03-21,114.5105,114.6397,114.1948,114.4014,134307
2034-03-22,113.5597,113.5106,113.003,113.4781,162667
2034-03-23,113.0783,113.4242,113.0946,113.2637,558146
2034-03-24,113.5774,113.9178,113.6577,113.7785,599795
2034-03-25,113.6942,113.635,113.585,113.61,642608
2034-03-26,113.2632,113.6925,112.7964,113.1868,807797
2034-03-27,113.7119,114.0194,113.5844,113.6496,316454
2034-03-28,113.3416,113.7721,113.3911,113.4842,793620
2034-03-29,113.412,113.4565,112.9179,113.2292,855261
2034-03-30,113.2284,113.6909,113.2685,113.3039,141017
2034-03-31,113.7132,113.8882,113.5269,113.6893,630233
2034-04-01,114.9053,114.993,114.7314,114.8801,292948
2034-04-02,115.453,115.4757,115.0281,115.2937,801429
2034-04-03,115.8862,116.0214,115.8467,115.8737,348681
2034-04-04,115.6623,115.7565,115.3782,115.6207,143771
2034-04-05,115.1,115.918,114.9278,115.1077,500199
2034-04-06,115.0193,115.1618,115.0497,115.1389,651560
2034-04-07,114.9606,115.4734,115.1221,115.1925,716173
2034-04-08,114.6565,114.7945,114.5281,114.6532,335605
2034-04-09,114.4244,114.8028,114.4848,114.5656,614926
2034-04-10,114.8003,115.047,114.3292,114.7653,701235
2034-04-11,114.9603,115.0548,114.5246,114.9454,306399
2034-04-12,115.21,115.6984,114.9914,115.1976,817779
2034-04-13,115.2378,115.6084,115.1476,115.3431,144506
2034-04-14,115.1932,115.2357,114.6111,115.0896,471846
2034-04-15,114.8801,114.8963,114.654,114.8326,557845
2034-04-16,114.115,114.4974,114.1328,114.2331,752823
2034-04-17,115.3324,115.1794,114.5462,115.1255,615450
2034-04-18,115.1112,115.518,114.8653,115.1323,669607
2034-04-19,114.8864,115.2183,114.5837,115.0198,188386
2034-04-20,114.4796,114.8976,113.9369,114.5554,382634
2034-04-21,115.8724,116.1157,115.7095,116.0233,693763
2034-04-22,115.6225,115.5098,115.4514,115.4866,926945
2034-04-23,115.3802,115.435,114.8753,115.2722,945696
2034-04-24,115.554,115.4883,115.404,115.4801,698278
2034-04-25,115.8353,115.8822,115.6101,115.7802,352951
2034-04-26,116.384,116.2816,115.6994,116.2592,907819
2034-04-27,117.1388,117.1716,116.8232,117.163,388574
2034-04-28,117.4583,117.5075,117.4103,117.416,831975
2034-04-29,116.8068,116.949,116.6692,116.888,632933
2034-04-30,116.7442,116.8806,116.6744,116.7596,863110
2034-05-01,116.9585,117.1705,116.8676,116.9135,627959
2034-05-02,117.6395,118.0058,117.8971,117.9476,242451
2034-05-03,117.1867,117.9257,117.1836,117.2487,669893
2034-05-04,117.8665,117.8982,117.3633,117.85,583307
2034-05-05,117.9322,118.1052,117.8998,117.9399,115005
2034-05-06,118.3136,119.16,117.8731,118.3588,595334
2034-05-07,118.3668,118.4319,118.1386,118.3078,450039
2034-05-08,117.8159,118.1837,117.7813,117.8866,533434
2034-05-09,118.1399,118.4397,118.2281,118.2621,837565
2034-05-10,118.7077,118.7762,118.2971,118.5893,330527
2034-05-11,119.1796,119.236,119.0414,119.0753,535406
2034-05-12,119.0087,119.3993,118.789,119.0687,160276
2034-05-13,118.7619,118.879,118.4791,118.7688,608161
2034-05-14,118.074,118.3868,117.8626,117.9894,936359
2034-05-15,118.4034,118.4514,118.1268,118.399,950576
2034-05-16,118.664,118.8287,118.5923,118.611,800975
2034-05-17,118.1757,118.2353,117.8109,118.1281,133468
2034-05-18,117.8269,117.959,117.7676,117.8588,530220
2034-05-19,117.677,117.7698,117.4088,117.6254,494193
2034-05-20,116.7874,116.9701,116.4609,116.8839,368180
2034-05-21,116.5145,116.6571,116.3107,116.4751,514435
2034-05-22,115.9008,115.9865,115.6028,115.9082,915051
2034-05-23,115.6659,115.9781,115.0217,115.7019,876298
2034-05-24,115.2079,115.653,115.2333,115.3326,433441
2034-05-25,114.5323,114.8631,114.2664,114.5191,579102
2034-05-26,115.5342,115.9897,115.0203,115.5304,691699
2034-05-27,116.0727,116.3747,115.7175,116.1567,177462
2034-05-28,115.6075,116.0807,115.4053,115.7671,853876
2034-05-29,115.7389,116.2678,115.41,115.9034,783742
2034-05-30,116.0867,116.3895,115.5069,116.1121,651951
2034-05-31,116.7383,116.7998,116.5641,116.7076,122156
2034-06-01,116.4833,116.8487,116.113,116.2983,262049
2034-06-02,116.8399,116.969,116.7463,116.8444,910097
2034-06-03,116.4079,116.9969,116.4234,116.5704,780768
2034-06-04,115.8818,116.2021,115.7021,115.9025,838077
2034-06-05,116.3897,116.5376,116.0801,116.2646,344597
2034-06-06,116.8417,116.9669,116.8448,116.9099,886469
2034-06-07,118.3158,118.2143,117.9602,118.2039,242227
2034-06-08,117.6216,117.6353,117.0778,117.604,912056
2034-06-09,118.0182,118.2284,117.7921,117.9535,360988
2034-06-10,117.9345,117.8712,117.7086,117.7486,705235
2034-06-11,117.9566,119.0211,117.9854,118.1403,309746
2034-06-12,117.4947,117.7989,117.1019,117.405,615162
2034-06-13,116.7642,117.4299,116.4408,116.7736,551721
2034-06-14,116.2908,116.4383,116.3397,116.3857,241224
2034-06-15,116.4151,116.4973,116.08,116.4252,271216
2034-06-16,116.2737,116.1896,116.0058,116.1047,104156
2034-06-17,116.5677,116.7219,116.2394,116.4342,620302
2034-06-18,116.7476,117.1499,116.8214,116.9476,137121
2034-06-19,117.1704,117.4623,117.2245,117.2474,355824
2034-06-20,118.1511,118.4334,117.6952,118.0568,476966
2034-06-21,118.2625,118.7045,117.7195,118.2647,999131
2034-06-22,117.6545,117.6563,117.4682,117.6563,175964
2034-06-23,118.1811,118.8755,118.0597,118.338,102383
2034-06-24,117.9608,118.5453,117.7828,118.0354,127248
2034-06-25,118.3548,118.6596,118.1128,118.4906,967354
2034-06-26,119.1121,119.4965,118.9767,119.2775,130714
2034-06-27,119.38,119.7719,119.4154,119.5058,234144
2034-06-28,118.6649,118.8935,118.498,118.7577,348533
2034-06-29,118.2225,118.5289,117.7807,118.2986,993013
2034-06-30,118.8758,119.6032,118.8999,118.96,516410
2034-07-01,118.9775,118.9061,118.6085,118.8754,683759
2034-07-02,118.8245,119.1042,118.7611,118.9152,401627
2034-07-03,119.4372,119.3236,119.2154,119.2946,699860
2034-07-04,119.5944,120.3326,119.6307,119.6428,171203
2034-07-05,119.8261,119.8331,119.4111,119.7822,984175
2034-07-06,119.725,120.4072,119.4303,119.6779,312375
2034-07-07,119.4317,119.8479,119.0036,119.5215,897474
2034-07-08,119.9177,120.107,119.5643,119.9505,879040
2034-07-09,120.177,120.3109,119.9928,120.2273,828464
2034-07-10,120.1359,120.2674,119.6771,120.0986,318948
2034-07-11,120.6268,120.9331,120.545,120.6397,924786
2034-07-12,120.5003,120.5969,120.5472,120.5751,713226
2034-07-13,120.1612,120.3877,120.0033,120.1493,741198
2034-07-14,119.8038,120.6981,119.7153,119.7698,453121
2034-07-15,119.4655,119.4146,118.8644,119.2805,881151
2034-07-16,119.1511,119.151,118.848,119.1443,597240
2034-07-17,119.7621,119.82,119.6116,119.7611,248538
2034-07-18,119.4014,119.7957,119.3497,119.3586,498908
2034-07-19,119.3579,119.79,119.2456,119.4528,206901
2034-07-20,118.9519,119.3108,118.7272,119.1245,987270
2034-07-21,118.9631,119.5691,118.6283,118.9943,340369
2034-07-22,118.3465,118.6924,118.1308,118.2393,911290
2034-07-23,118.2524,118.2029,117.9773,118.129,223616
2034-07-24,117.8442,118.1637,117.8477,118.0322,935805
2034-07-25,118.3689,118.3181,118.2879,118.3023,872975
2034-07-26,118.1955,118.6048,118.3815,118.4139,468217
2034-07-27,117.8607,117.919,117.2615,117.8148,206348
2034-07-28,118.3968,119.1512,118.0973,118.3569,788843
2034-07-29,118.2896,118.5982,118.3967,118.462,920264
2034-07-30,118.6612,118.7008,118.5265,118.5612,123980
2034-07-31,118.731,118.725,118.332,118.5566,704842
2034-08-01,118.2915,118.4156,118.026,118.2977,104875
2034-08-02,118.4207,118.8572,117.9568,118.4066,436579
2034-08-03,118.7923,118.6564,118.1125,118.6444,483225
